,ADA,AION,ALGO,ATOM,BAND,BAT,BCH,BNB,BNT,BTC,BTS,BTT,BUSD,CTXC,CVC,DASH,DATA,DENT,DOGE,ENJ,EOS,ETC,ETH,FTT,FUN,GTO,HBAR,ICX,IOST,IOTA,IOTX,LINK,LSK,LTC,MATIC,MITH,NANO,NEO,NULS,OMG,ONT,QTUM,RLC,STX,THETA,TRX,TUSD,VET,WAN,WAVES,WTC,XLM,XMR,XRP,XTZ,ZEC,ZIL,ZRX
2021-02-27,1.31402,0.1822,1.0988,19.121,12.4959,0.5147,483.35,225.3853,4.988,46106.43,0.04477,0.0012605,0.9991,0.1806,0.37158,210.69,0.08698,0.0016311,0.0500725,0.5688,3.6715,11.0991,1458.13,27.314,0.02928,0.01903,0.11877,1.5276,0.039475,1.1489,0.023273,26.1896,3.0894,171.76,0.1971,0.024,5.136,37.28,0.4919,4.4837,0.915,5.267,1.4366,1.0008,3.15641,0.04652,0.9991,0.040822,0.7861,9.5955,0.8807,0.43792,209.26,0.43589,3.6344,119.78,0.11577,1.3328
2021-02-28,1.31203,0.1687,1.0218,17.649,11.8328,0.528,460.12,210.2138,4.821,45135.66,0.04341,0.0011422,0.9982,0.1885,0.33494,196.77,0.07973,0.001486,0.0481582,0.57548,3.4765,10.3656,1419.18,25.915,0.026864,0.01948,0.11484,1.3919,0.035048,1.1247,0.0206,24.7016,2.9052,165.22,0.2329,0.02168,4.9498,35.261,0.4872,4.2648,0.8473,4.855,1.2983,0.9315,3.13475,0.04562,0.9983,0.039735,0.7428,8.9026,0.8109,0.40587,219.18,0.41565,3.4257,111.31,0.10752,1.2115
2021-03-01,1.29627,0.1915,1.0893,18.701,13.4214,0.5861,501.61,254.9637,5.4451,49587.03,0.04762,0.0012491,0.999,0.1993,0.37012,224.94,0.08787,0.0016769,0.0505933,0.69667,3.7049,11.0783,1569.86,29.934,0.028989,0.02009,0.12492,1.6715,0.04045,1.2144,0.025718,27.7116,3.0872,175.89,0.2501,0.02207,5.3161,38.12,0.542,4.6103,0.9163,5.27,1.4032,0.9781,3.28194,0.04784,0.999,0.045729,0.8295,9.5234,0.963,0.43069,230.4,0.44537,3.6336,124.4,0.116,1.3565
2021-03-02,1.2228,0.1825,1.0825,18.851,12.9882,0.6026,517.62,239.6841,5.5576,48440.65,0.04558,0.0012108,0.9993,0.1854,0.38109,216.04,0.08916,0.0015599,0.050364,0.7865,3.671,10.9081,1486.78,29.661,0.030207,0.01892,0.12275,1.661,0.040816,1.1847,0.025075,28.4769,3.1678,179.08,0.23264,0.02071,5.0782,37.733,0.5419,4.6637,0.9212,5.193,1.3637,1.0137,3.70038,0.04687,0.9991,0.043803,0.8037,9.4175,0.9438,0.41856,220.04,0.4357,3.6898,120.51,0.11406,1.3617
2021-03-03,1.21311,0.1858,1.1787,21.431,13.3301,0.7613,520.82,240.5701,6.5333,50349.37,0.04945,0.0012322,0.9997,0.1858,0.39251,222.59,0.0905,0.0015985,0.0504146,1.1753,3.8258,11.2516,1567.69,31.227,0.031665,0.02061,0.12835,1.7768,0.044099,1.2171,0.030535,29.85,3.247,187.64,0.22302,0.0211,5.4039,39.6,0.5944,4.8374,1.0305,5.34,1.58,1.0437,3.99035,0.04883,0.9997,0.052864,0.835,9.8182,0.991,0.42052,218.7,0.44846,3.8434,126.69,0.12632,1.4635
2021-03-04,1.11239,0.1708,1.0895,18.855,12.9462,0.6927,505.31,229.6369,6.8141,48374.09,0.048,0.0011999,1.0002,0.1692,0.37888,211.18,0.08976,0.0017471,0.0499865,1.29987,3.7483,11.0004,1539.23,29.436,0.030208,0.02128,0.15856,1.9399,0.045633,1.2712,0.027291,27.6943,3.118,180.67,0.19877,0.02055,5.1283,37.827,0.5315,4.6627,0.9637,5.685,1.6264,1.1969,4.45092,0.05142,1.0003,0.050284,0.796,9.4472,0.9386,0.41182,217.52,0.48096,3.6632,122.03,0.11836,1.3724
2021-03-05,1.15908,0.164,1.0526,18.671,12.4385,0.6789,497.22,225.4714,7.2693,48751.71,0.05022,0.0012321,0.9998,0.1744,0.38095,205.7,0.09779,0.0016863,0.0495285,1.19787,3.6904,10.9437,1528.31,28.91,0.029944,0.02337,0.14865,1.8595,0.04828,1.3285,0.027998,27.8343,3.0882,180.23,0.21233,0.02328,5.1502,37.408,0.5625,4.6145,1.012,6.588,1.6349,1.2116,4.12896,0.05019,0.9997,0.05201,0.843,9.9125,0.9835,0.40483,205.84,0.45457,3.7621,121.12,0.11579,1.3389
2021-03-06,1.129,0.1659,1.0494,18.91,12.6472,0.6639,500.38,226.3814,8.4967,48882.2,0.05205,0.0012304,0.9996,0.2099,0.39152,208.61,0.09992,0.0016893,0.0509588,1.1539,3.7207,11.1134,1650.35,29.56,0.033984,0.02274,0.14512,1.8405,0.045334,1.2805,0.027536,28.1479,3.2084,182.85,0.21215,0.02257,5.116,38.079,0.5763,5.0591,1.0387,6.315,1.7423,1.186,4.15675,0.05015,0.9997,0.053272,0.849,9.9916,1.0286,0.40142,204.35,0.46285,3.872,125.19,0.11596,1.3703
2021-03-07,1.13042,0.1658,1.1069,19.458,13.4581,0.6948,516.56,240.11,8.4583,50971.75,0.05545,0.0012523,0.9997,0.2003,0.40098,214.79,0.09616,0.0016694,0.0519871,1.41057,3.831,11.5466,1726.16,30.721,0.033172,0.02371,0.15255,1.958,0.045319,1.3112,0.026872,28.5932,3.2528,190.75,0.21235,0.02394,5.18,39.279,0.6502,5.128,1.0489,6.35,1.9434,1.2028,4.33521,0.05173,0.9997,0.05667,0.8621,10.1471,0.9963,0.41265,208.99,0.46558,4.1949,130.08,0.11801,1.4204
2021-03-08,1.11848,0.1728,1.157,19.392,14.6087,0.7437,529.15,240.5509,9.1718,52375.17,0.0565,0.0012881,0.9997,0.2021,0.41112,218.23,0.10343,0.0017637,0.0629738,1.73127,3.8981,11.7082,1833.18,32.049,0.0349,0.02305,0.1741,1.889,0.04463,1.3015,0.028086,31.8469,3.2461,191.85,0.21746,0.02414,5.7501,40.113,0.7219,5.1776,1.1332,6.314,2.0684,1.199,4.92836,0.05307,0.9995,0.065316,0.8537,10.0798,1.1017,0.41821,221.08,0.47412,4.4,129.55,0.12544,1.4198
2021-03-09,1.1972,0.1947,1.1808,21.107,14.9355,0.7469,545.32,293.2052,9.094,54884.5,0.06281,0.0013393,0.9999,0.224,0.48066,244.2,0.11892,0.001973,0.0579117,1.70428,4.1673,12.3956,1870.51,37.545,0.034331,0.0245,0.20977,1.9806,0.046748,1.4244,0.034728,31.4914,3.3833,203.81,0.299,0.02691,5.9099,42.587,0.6836,5.4214,1.2132,6.558,1.9924,1.23,5.36426,0.0532,0.9996,0.064429,0.9276,10.7134,1.124,0.43186,225.16,0.4849,4.4664,137.69,0.13457,1.4757
2021-03-10,1.13261,0.1818,1.1078,19.61,13.8554,0.8193,546.27,278.4499,8.5821,55851.59,0.0612,0.0014248,1.0,0.2118,0.43381,234.41,0.10793,0.0020475,0.0558692,1.64608,3.991,11.958,1795.12,36.373,0.032737,0.03189,0.22,1.8591,0.045055,1.307,0.035614,29.9036,3.236,200.29,0.28678,0.02952,5.643,40.867,0.7867,5.053,1.1403,6.23,2.1387,1.1147,6.49261,0.05142,0.9999,0.061343,0.9096,10.2479,1.0344,0.40889,220.19,0.46155,4.1439,139.82,0.12759,1.3933
2021-03-11,1.1243,0.2131,1.0838,19.333,14.009,0.8027,549.85,290.0301,8.3502,57773.16,0.07245,0.0013878,0.9998,0.2453,0.42833,235.39,0.11509,0.0021234,0.0559286,1.78966,3.9532,12.2593,1825.78,38.445,0.03022,0.03127,0.26945,1.8846,0.045976,1.39,0.037984,30.1166,3.2364,201.36,0.40884,0.03248,5.5,41.937,0.8182,5.22,1.1317,6.142,2.5299,1.0978,7.03079,0.05151,0.9998,0.067237,0.9093,10.0584,1.4428,0.40564,221.11,0.45187,4.122,151.86,0.17701,1.3743
2021-03-12,1.03207,0.213,1.0501,18.552,13.3671,0.7555,538.44,263.2201,7.8208,57221.72,0.07967,0.001314,1.0002,0.263,0.42631,224.69,0.1359,0.0028699,0.0552731,2.06814,3.7828,11.9365,1766.1,37.047,0.032643,0.03112,0.27162,1.7958,0.043395,1.321,0.03464,28.3553,3.1502,220.84,0.41354,0.03015,5.0785,39.895,0.9702,5.123,1.0677,5.837,2.3066,1.1553,6.92649,0.04997,1.0001,0.065552,0.9924,9.873,1.2461,0.38657,222.85,0.43934,3.9691,145.36,0.16339,1.3396
2021-03-13,1.1,0.2495,1.1392,19.363,14.3102,0.8145,593.99,276.2822,8.2194,61188.39,0.07469,0.0016928,1.0004,0.268,0.43941,243.04,0.13061,0.0035119,0.0627892,2.03774,4.2816,13.7733,1922.35,40.598,0.032981,0.03691,0.27756,1.8371,0.043814,1.378,0.044518,29.7384,3.31,226.06,0.42474,0.0343,5.3436,42.044,0.886,5.3225,1.1342,6.122,2.403,1.2645,6.83,0.05291,1.0002,0.067523,1.1502,10.153,1.3185,0.40661,239.46,0.45787,4.1651,156.12,0.18252,1.393
2021-03-14,1.05243,0.2838,1.1168,18.444,13.3475,0.7662,552.02,263.238,7.8861,58968.31,0.08393,0.0016818,0.9999,0.2808,0.45162,231.17,0.13762,0.00345,0.058221,2.33,3.9256,12.7214,1848.1,41.681,0.031841,0.03303,0.36336,1.7388,0.043502,1.311,0.0493,28.5469,3.42,213.94,0.38043,0.03254,5.0536,39.616,0.8322,5.0665,1.0655,5.832,2.22,1.1474,7.33788,0.05105,0.9999,0.066074,1.0449,9.7388,1.2067,0.38831,232.25,0.43905,3.9248,143.18,0.16415,1.3247
2021-03-15,1.03103,0.2943,1.1943,19.838,12.626,0.7605,523.2,254.5144,7.6422,55605.2,0.0782,0.0016236,1.0,0.2608,0.42721,221.42,0.15351,0.0033177,0.0569691,2.67509,3.8169,12.156,1793.48,40.461,0.03551,0.03589,0.40195,1.943,0.04261,1.2802,0.045302,27.5091,3.2554,200.59,0.3911,0.0428,4.9363,38.597,0.8813,5.023,1.1384,5.95,2.2994,1.1184,6.75292,0.05069,1.0,0.078901,1.2741,9.5842,1.3218,0.38429,221.88,0.43574,3.8324,135.1,0.16109,1.3282
2021-03-16,1.24924,0.2676,1.2007,21.008,13.5063,1.0303,528.5,258.5352,7.5417,56900.75,0.07423,0.0016199,0.9998,0.278,0.41616,223.59,0.1561,0.0031469,0.0586507,2.54945,4.0661,12.4297,1805.12,40.219,0.036109,0.0396,0.34302,1.9204,0.042184,1.3295,0.043011,27.9099,3.36,201.6,0.37275,0.05222,4.9775,40.793,0.885,5.1865,1.1775,6.368,2.7556,1.1287,7.02166,0.05237,0.9997,0.074411,1.3651,9.8411,1.4139,0.39563,229.92,0.46024,4.0391,139.41,0.15505,1.43
2021-03-17,1.377,0.273,1.2886,20.896,14.2177,1.2342,541.57,269.7896,7.85,58912.97,0.07352,0.0016532,0.9997,0.2929,0.42344,229.47,0.1532,0.0035675,0.057892,2.4596,4.0867,12.5671,1823.58,41.405,0.035289,0.03912,0.36001,1.8758,0.042714,1.3525,0.044811,31.0579,3.9141,205.98,0.40081,0.05506,5.2072,46.428,0.8933,5.5978,1.2581,6.208,2.4463,1.2122,7.87,0.05483,0.9998,0.076673,1.3921,10.1243,1.527,0.40268,236.2,0.4698,4.4122,146.02,0.19681,1.4469
2021-03-18,1.22925,0.2559,1.257,22.106,13.9819,1.2027,528.17,261.4816,7.7036,57648.16,0.07267,0.0016376,1.0002,0.3446,0.42841,225.83,0.13938,0.003343,0.0573485,2.65051,4.1434,12.169,1776.08,39.765,0.036551,0.04069,0.34357,1.8669,0.045688,1.3245,0.045415,29.3949,3.7458,199.7,0.38919,0.05155,5.0336,43.643,0.8695,6.0847,1.1845,6.372,2.2781,1.3188,8.40472,0.05329,1.0002,0.077475,1.2857,10.2454,1.6705,0.39439,228.04,0.46893,4.2594,142.97,0.17905,1.5162
2021-03-19,1.29474,0.2824,1.2493,22.19,14.187,1.1812,532.37,262.935,8.1459,58030.01,0.07327,0.0023533,1.0,0.3134,0.437,225.72,0.155,0.0044809,0.0582472,2.48453,4.1375,12.2569,1809.1,40.344,0.035986,0.04275,0.3441,1.9662,0.047011,1.334,0.046352,29.777,3.7863,199.96,0.40991,0.05399,5.088,44.023,0.863,5.9129,1.1945,7.005,2.3176,1.3607,8.21023,0.05862,0.9999,0.080765,1.2983,10.2076,1.555,0.39486,231.43,0.46651,4.2258,150.31,0.18397,1.5586
2021-03-20,1.20046,0.2532,1.2097,20.915,14.729,1.0866,536.05,264.3023,8.1773,58102.28,0.07626,0.002897,1.0,0.2856,0.42092,227.11,0.14251,0.00577,0.0588186,2.19916,4.3278,12.3108,1806.1,40.238,0.0372,0.04232,0.31641,1.9247,0.064004,1.4102,0.04422,29.6465,3.9616,200.17,0.38276,0.04972,5.0699,43.08,0.8924,5.6783,1.1999,6.665,2.2025,1.247,8.30181,0.0609,0.9999,0.089496,1.2262,10.1674,1.5536,0.41577,231.95,0.52613,4.36,155.03,0.17079,1.5
2021-03-21,1.18561,0.2507,1.1794,20.52,13.8785,1.1247,523.59,264.6513,8.0263,57351.56,0.08146,0.0036301,0.9996,0.2769,0.42968,221.01,0.14169,0.007212,0.0574781,2.43244,4.1536,11.9811,1782.98,39.518,0.038456,0.04244,0.34149,1.937,0.055,1.4101,0.043229,29.2097,3.9009,195.31,0.38016,0.05201,5.0057,42.421,0.8395,5.5771,1.1835,6.596,2.1655,1.2731,9.62516,0.06337,0.9997,0.093802,1.2732,9.95,1.4497,0.40347,231.66,0.51651,4.1708,148.18,0.17484,1.458
2021-03-22,1.1015,0.24,1.1014,19.179,13.0499,1.0846,509.07,254.7976,7.4406,54083.25,0.0766,0.0032546,0.9997,0.2686,0.4244,206.6,0.14222,0.01085,0.054888,2.1572,4.0777,11.6556,1680.97,36.772,0.037184,0.04084,0.31379,1.8366,0.04833,1.4771,0.039961,27.2431,4.031,185.67,0.34594,0.04595,4.7621,40.695,0.8847,5.2687,1.2006,6.538,2.0626,1.2519,10.00622,0.05927,0.9996,0.088369,1.1794,9.7854,1.3568,0.39238,217.08,0.5441,4.0532,139.53,0.16179,1.417
2021-03-23,1.11639,0.2382,1.1102,18.724,13.0375,1.0517,510.76,255.4646,7.3311,54340.89,0.07429,0.0030656,1.0,0.2987,0.46216,206.62,0.15767,0.0105531,0.0533532,2.05019,4.0899,12.2413,1668.08,36.693,0.035437,0.03853,0.32063,1.8737,0.047852,1.6571,0.038958,26.7813,4.9703,185.83,0.32987,0.04504,4.8537,41.081,0.9526,5.7515,1.3469,6.999,1.9921,1.2703,12.9,0.05852,0.9999,0.083028,1.1657,11.1934,1.4445,0.39518,218.02,0.5498,4.1292,136.02,0.16634,1.498
2021-03-24,1.06902,0.2635,1.0274,17.424,11.8607,0.9875,474.22,248.5236,6.8125,52303.65,0.0695,0.0031633,1.0003,0.27,0.42811,190.75,0.15787,0.0095196,0.0514996,2.14789,3.6938,11.292,1581.84,34.174,0.03584,0.03657,0.29765,1.8979,0.044295,1.4053,0.037023,24.8684,4.276,176.05,0.32213,0.0438,4.5016,39.529,0.86,5.093,1.2117,7.226,1.9015,1.1907,11.2236,0.05568,1.0003,0.0846,1.1589,10.836,1.4236,0.36153,210.67,0.48021,3.9853,127.67,0.15667,1.3704
2021-03-25,1.0956,0.2528,1.0424,17.1,11.6904,0.9754,472.8,233.9466,6.7722,51293.78,0.06622,0.0031487,0.9998,0.2664,0.40934,189.1,0.14436,0.0097627,0.051266,2.09391,3.6745,11.0876,1585.74,32.667,0.033755,0.03352,0.3016,1.8076,0.044273,1.335,0.036723,25.535,3.8992,171.53,0.30078,0.04063,4.1405,38.632,0.7957,4.9502,1.1624,8.225,1.794,1.1758,13.12322,0.05528,0.9998,0.080762,1.097,10.4376,1.3816,0.36112,214.33,0.51058,3.9174,123.02,0.15388,1.3095
2021-03-26,1.2142,0.2736,1.1174,18.94,12.7198,1.0741,505.81,255.2105,7.2806,55025.59,0.07399,0.0035572,0.9995,0.2829,0.4387,203.51,0.16339,0.01054,0.053931,2.33499,4.1849,11.7593,1698.84,35.816,0.034996,0.03743,0.34575,2.0416,0.049652,1.447,0.040511,27.3927,4.4798,183.45,0.33668,0.04693,4.4502,41.652,0.8683,5.3089,1.2845,8.635,2.0931,1.2244,12.61731,0.06464,0.9994,0.090047,1.2464,12.2797,1.6139,0.3846,221.7,0.56357,4.19,133.46,0.16729,1.3873
2021-03-27,1.17678,0.2714,1.1597,18.704,13.7254,1.0803,500.58,269.2234,7.1955,55817.14,0.0782,0.0037855,0.9999,0.2966,0.45685,201.64,0.16007,0.010255,0.054436,2.30202,4.0912,11.7927,1712.63,36.483,0.03503,0.03684,0.33828,2.1777,0.048931,1.3982,0.04107,26.8766,4.5195,184.06,0.33195,0.0461,4.4579,41.106,0.9015,5.324,1.374,8.535,2.2192,1.2633,11.81375,0.0636,0.9998,0.088445,1.2641,11.8802,1.559,0.38185,221.27,0.54752,4.103,133.62,0.16685,1.4158
2021-03-28,1.18983,0.2949,1.2354,19.331,14.0436,1.1208,497.04,268.4263,7.1422,55777.63,0.08546,0.00361,1.0002,0.3031,0.48659,207.72,0.16586,0.0100784,0.0536656,2.51112,4.1106,11.8644,1687.01,36.616,0.036566,0.04341,0.3384,2.3399,0.049154,1.3908,0.041427,26.6588,4.8702,184.24,0.34624,0.06858,4.5226,44.763,0.9259,5.882,1.5167,8.207,2.3638,1.252,12.86302,0.06362,1.0002,0.090733,1.3314,11.8043,1.6596,0.39755,232.66,0.54552,4.2299,144.87,0.17151,1.4542
2021-03-29,1.20239,0.3541,1.4019,20.273,14.6261,1.1395,518.36,275.2991,7.4381,57635.47,0.08627,0.0037588,1.0002,0.324,0.49383,214.98,0.1714,0.0118912,0.054124,2.4925,4.2785,12.6381,1816.74,38.663,0.039561,0.04397,0.37028,2.5673,0.052107,1.5107,0.042387,28.0357,5.455,193.73,0.38456,0.06496,4.7807,45.499,1.0675,6.779,1.6797,8.753,2.4214,1.2441,13.13282,0.06475,1.0002,0.092003,1.8701,12.44,1.9,0.40446,233.8,0.56538,4.5936,149.18,0.17802,1.5948
2021-03-30,1.21189,0.3312,1.3245,19.968,14.1576,1.169,525.75,311.2962,7.3839,58746.57,0.08577,0.0046,0.9997,0.3312,0.50829,216.3,0.18651,0.0131669,0.0540003,2.49174,4.3361,13.016,1840.46,40.042,0.042238,0.07073,0.38566,2.6613,0.053531,1.5266,0.048447,27.8301,5.9127,195.74,0.37122,0.0652,4.8495,44.947,1.0929,6.6116,1.645,8.76,2.4887,1.2396,12.88211,0.06598,0.9996,0.089331,1.9038,12.3159,1.932,0.40076,244.39,0.5621,4.5584,154.6,0.18328,1.8486
2021-03-31,1.19191,0.3435,1.3667,19.081,16.7494,1.1427,541.06,302.3724,7.435,58740.55,0.09858,0.0050628,0.9997,0.3363,0.56211,222.44,0.17933,0.0123232,0.0537699,2.55048,4.8021,14.1287,1919.37,39.901,0.039113,0.07258,0.36058,3.0308,0.053163,1.5381,0.045573,29.4167,6.2627,196.7,0.35995,0.06232,5.2165,50.778,1.091,7.9015,1.7339,9.389,2.6626,1.2147,12.32709,0.09296,0.9996,0.087721,1.9123,11.964,1.9681,0.4056,245.8,0.56982,4.8271,158.22,0.17646,1.8818
2021-04-01,1.18377,0.3593,1.3215,19.473,16.4082,1.1543,556.66,334.7991,7.5549,58720.44,0.09155,0.0052932,1.0003,0.3659,0.53292,233.44,0.17957,0.0138,0.062151,2.4893,5.5947,14.315,1968.05,40.605,0.041741,0.06857,0.34544,2.8069,0.054694,1.5777,0.048176,30.0684,5.9245,202.86,0.36343,0.06505,5.1032,52.326,1.0929,7.385,1.7178,10.032,2.585,1.256,11.51814,0.08543,1.0003,0.088056,1.7592,11.8015,1.8581,0.4243,250.65,0.57087,5.1228,165.53,0.17746,1.964
2021-04-02,1.18998,0.3797,1.3589,20.315,16.1345,1.198,580.64,338.2932,7.9006,58950.01,0.11242,0.0069195,0.9999,0.3434,0.68615,243.59,0.17606,0.0149899,0.0575849,2.56307,6.2557,15.2454,2133.69,41.857,0.039682,0.06299,0.35209,2.7439,0.056503,1.625,0.05027,32.4864,5.987,211.46,0.38249,0.06568,5.0914,52.958,1.1163,7.5354,1.7758,10.178,2.7712,1.2154,11.67188,0.09232,0.9997,0.094023,1.7429,13.0557,1.8769,0.43897,257.7,0.60701,5.2998,169.52,0.20231,1.9601
2021-04-03,1.16238,0.3373,1.2622,20.033,15.7437,1.1147,530.59,321.9497,7.3578,57051.94,0.1016,0.0069532,0.9998,0.3078,0.60155,222.84,0.1648,0.0159515,0.0555113,2.31414,5.4107,13.571,2008.52,39.838,0.043327,0.05626,0.31154,2.4666,0.050236,1.4801,0.051683,29.293,5.7625,195.23,0.35134,0.06045,5.0021,50.709,1.0549,6.7512,1.5892,9.749,2.5274,1.1162,11.39042,0.10143,0.9997,0.087307,1.6154,11.5989,1.6619,0.40809,257.23,0.57831,4.7672,171.61,0.1816,1.7262
2021-04-04,1.18206,0.3801,1.3094,21.525,17.2209,1.1751,560.78,348.8617,7.59,58202.01,0.11521,0.0102859,1.0001,0.3649,0.63008,270.78,0.18306,0.0173914,0.0573943,2.40641,6.28,14.5489,2075.69,41.383,0.052164,0.06866,0.32477,2.6105,0.052547,1.5535,0.050899,30.7471,6.319,202.21,0.36072,0.09,5.3599,54.567,1.2974,7.8451,1.7536,10.77,3.0534,1.155,11.78727,0.12761,0.9998,0.092423,1.8433,12.1824,1.7989,0.42851,263.6,0.635,5.1348,187.14,0.22159,1.835
2021-04-05,1.2118,0.4282,1.4013,21.431,17.69,1.2767,647.21,368.0263,7.6757,59129.99,0.13685,0.0101743,1.0,0.363,0.61164,273.66,0.19219,0.0193248,0.0599992,2.46647,6.6959,16.0744,2107.38,43.544,0.050852,0.11507,0.31731,2.5272,0.05326,1.7195,0.049414,32.3791,6.2642,221.48,0.37011,0.16143,5.701,59.068,1.4393,8.7112,1.9641,11.838,2.973,2.5572,11.60442,0.13655,0.9999,0.102343,2.0147,12.7873,2.1213,0.53706,265.37,0.91584,6.1039,197.13,0.21171,1.8058
2021-04-06,1.252,0.4273,1.3984,21.656,18.2512,1.3273,662.5,403.3648,7.6917,57991.15,0.12814,0.0097313,1.0001,0.3612,0.60386,275.99,0.25803,0.0171102,0.0644047,2.31994,6.6436,17.7329,2112.21,45.848,0.046919,0.1016,0.326,2.4811,0.058393,1.8032,0.052187,34.725,6.1699,237.04,0.37426,0.12899,5.7555,63.036,1.3203,9.3097,1.9191,15.252,2.9849,1.9648,11.71977,0.12401,0.9998,0.111808,1.8977,13.3887,2.2115,0.54206,270.68,1.09663,6.1643,191.11,0.20503,1.9261
2021-04-07,1.17359,0.3728,1.3024,19.558,16.0557,1.1868,615.93,375.5538,7.0599,55953.45,0.11306,0.0079311,1.0004,0.3134,0.53402,253.45,0.20615,0.0140798,0.0587769,2.83,5.8824,19.1937,1963.47,44.435,0.040061,0.09018,0.29919,2.3141,0.051696,1.6591,0.045991,31.109,6.178,219.05,0.33755,0.10868,5.2519,59.778,1.1815,9.9502,1.7571,15.695,2.6962,1.7256,12.2877,0.11045,1.0005,0.105908,1.7159,12.0935,2.0706,0.47257,257.44,0.91542,5.527,171.26,0.19096,1.712
2021-04-08,1.21926,0.4105,1.3508,20.543,17.1609,1.2903,643.35,418.7048,7.391,58077.52,0.12313,0.0096561,1.0001,0.3536,0.5833,267.79,0.21493,0.0165449,0.0617838,3.24217,6.442,19.6292,2080.46,48.757,0.043132,0.12652,0.32759,2.4822,0.054035,1.8809,0.048839,32.7884,6.817,226.11,0.3559,0.16899,5.912,63.351,1.2455,10.2091,1.9432,16.809,2.8548,1.907,12.91336,0.12349,1.0001,0.116636,1.8651,13.7169,2.2576,0.505,269.69,1.05599,6.1654,184.74,0.20628,1.8545
2021-04-09,1.20201,0.4426,1.3936,21.393,17.4065,1.5432,631.21,453.9937,7.2223,58142.54,0.12289,0.0091074,1.0005,0.4277,0.5953,265.1,0.20228,0.0147423,0.0615878,3.42571,6.2072,18.7707,2066.87,49.942,0.049038,0.11312,0.3384,2.6295,0.054006,1.8672,0.052657,31.5893,7.0854,221.12,0.36713,0.14176,6.184,60.801,1.3685,10.4425,2.0021,15.745,2.9003,1.9827,12.63749,0.11584,1.0004,0.125996,1.9744,16.7768,2.1162,0.48607,273.37,1.01721,6.8372,194.65,0.21908,2.1552
2021-04-10,1.21747,0.4595,1.3901,21.025,17.023,1.463,673.1,471.2975,7.1306,59769.13,0.12621,0.0085736,1.0003,0.6929,0.59404,283.32,0.20208,0.0138924,0.0637167,3.21942,6.6137,20.4439,2133.49,49.14,0.044266,0.10276,0.33098,2.5537,0.053369,2.08,0.05,31.8944,7.2497,256.34,0.35775,0.13568,6.0621,61.685,1.4653,10.0534,1.9817,15.907,2.7337,1.9095,12.37453,0.1263,1.0002,0.141922,2.1434,16.3286,2.1592,0.56192,291.72,1.3728,6.5658,206.15,0.20802,2.1747
2021-04-11,1.26355,0.489,1.5212,23.365,17.9456,1.4382,689.65,525.9275,7.0896,60002.43,0.12834,0.0084468,1.0006,0.5362,0.65564,286.79,0.21829,0.0140638,0.07433,3.11876,6.7266,20.3709,2151.36,51.335,0.04397,0.13147,0.34813,2.5783,0.057351,2.0996,0.050202,33.8811,6.8186,252.31,0.3692,0.14642,5.8347,63.922,1.3614,9.6193,1.9709,14.94,2.7488,1.8796,12.19659,0.12214,1.0006,0.139394,2.456,15.608,2.175,0.5844,328.9,1.35118,6.4516,222.31,0.20445,2.1306
2021-04-12,1.31431,0.4604,1.482,22.012,16.8391,1.4181,670.39,596.7104,6.9397,59860.0,0.12271,0.0079687,1.0005,0.4628,0.64456,280.48,0.2031,0.0129726,0.0707343,2.99944,6.4775,19.5225,2137.69,52.825,0.041689,0.11484,0.35717,2.6644,0.061344,2.0001,0.048663,33.108,6.4668,244.42,0.35732,0.13076,5.7195,64.65,1.2752,9.3644,1.8651,14.51,2.658,2.084,12.13286,0.12874,1.0005,0.128931,2.227,15.1712,2.0219,0.59051,314.32,1.46843,6.2863,221.39,0.19651,2.1328
2021-04-13,1.41246,0.4378,1.5156,23.829,16.9973,1.5,745.14,551.6442,7.1774,63575.0,0.12369,0.0081394,0.9998,0.4747,0.70468,294.31,0.19477,0.011955,0.094402,3.07597,7.3816,21.2069,2299.19,55.316,0.040741,0.11016,0.4101,2.5786,0.066042,2.1742,0.047102,35.5217,6.4511,267.59,0.42281,0.12438,5.7526,66.587,1.2578,9.5545,1.9314,15.052,2.6232,2.3045,12.42308,0.14622,0.9998,0.153447,2.3927,15.8069,1.9858,0.65701,327.43,1.79611,6.5576,225.98,0.20278,2.2968
2021-04-14,1.45092,0.426,1.4631,27.068,17.5757,1.4628,814.85,550.0182,7.5787,62959.53,0.124,0.0076395,0.9999,0.4582,0.6583,305.36,0.20782,0.011644,0.1214329,2.90658,7.6652,21.9193,2432.6,56.1,0.044159,0.10422,0.37449,2.5159,0.074491,2.1199,0.047667,41.3641,6.1726,278.86,0.41376,0.13306,5.4609,69.12,1.2544,9.276,1.9029,15.895,2.5486,2.699,12.14722,0.1404,1.0,0.168004,2.23,15.2118,1.9796,0.63505,320.65,1.83468,6.5662,237.5,0.2002,2.1585
2021-04-15,1.4782,0.4353,1.5686,27.786,20.8709,1.5192,864.82,541.8824,8.0778,63159.98,0.135,0.0082252,0.9992,0.4679,0.71796,326.8,0.1996,0.011651,0.1823599,3.16843,7.8873,28.6129,2514.04,56.198,0.044258,0.10568,0.3801,2.5585,0.079609,2.1813,0.052076,42.5601,6.5201,285.63,0.43962,0.12981,5.6966,74.829,1.4081,9.6985,2.0493,17.62,2.7192,2.6624,12.5658,0.16421,0.9989,0.175601,2.2698,15.9422,2.1285,0.63966,344.4,1.75781,6.7897,252.27,0.21575,2.1978
